event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_first_name	elected_middle_name	elected_last_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer
3600	ED24-062	Saint-Hyacinthe--Bagot	Saint-Hyacinthe--Bagot	Quebec	Québec	2139	49208	69072	203	13	5	63	256	319	91441	1991	N	4803	9.8	74.3	Yvan		Loubier	Bloc Québécois	Bloc Québécois	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Suzie Guilmain                      
3600	ED24-063	Saint-Jean	Saint-Jean	Quebec	Québec	2535	48720	66529	210	11	2	109	518	627	87857	1991	N	9202	18.9	77	Claude		Bachand	Bloc Québécois	Bloc Québécois	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Claude Denault                       
3600	ED24-064	Saint-Lambert	Saint-Lambert	Quebec	Québec	1958	47203	64869	185	8	2	105	636	741	91149	1991	N	978	2.1	75.8	Yolande		Thibeault	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Celeste Nardella                      
3600	ED24-065	Saint-Laurent--Cartierville	Saint-Laurent--Cartierville	Quebec	Québec	781	49326	65105	171	7	1	66	421	487	95015	1991	N	27737	56.2	77	Stéphane		Dion	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	André Jobin                         
3600	ED24-066	Saint-Léonard--Saint-Michel	Saint-Léonard--Saint-Michel	Quebec	Québec	1476	51733	69434	200	8	0	101	220	321	106224	1991	N	27631	53.4	76.6	Alfonso		Gagliano	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Tina Mignacca                      
3600	ED24-067	Saint-Maurice	Saint-Maurice	Quebec	Québec	2013	47076	61134	179	12	2	139	285	424	79168	1991	N	1602	3.4	80.3	Jean		Chrétien	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Gilles Leboeuf                       
3600	ED24-068	Shefford	Shefford	Quebec	Québec	2316	48503	67413	187	9	3	76	481	557	89773	1991	N	521	1.1	75.4	Diane		St-Jacques	Progressive Conservative	Progressiste-Conservateur	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Christine Fournier                      
3600	ED24-069	Sherbrooke	Sherbrooke	Quebec	Québec	1489	54139	75725	218	9	4	175	556	731	95204	1991	N	16142	29.8	73.5	Jean		Charest	Progressive Conservative	Progressiste-Conservateur	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Jean-Claude Boutin                        
3600	ED24-070	Terrebonne--Blainville	Terrebonne--Blainville	Quebec	Québec	2994	55726	78338	202	9	2	82	157	239	99089	1991	N	13379	24	75	Paul		Mercier	Bloc Québécois	Bloc Québécois	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Anick Champagne                     
3600	ED24-071	Trois-Rivières	Trois-Rivières	Quebec	Québec	2403	50092	71265	200	8	1	148	575	723	90810	1991	N	5575	11.1	73.7	Yves		Rocheleau	Bloc Québécois	Bloc Québécois	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Michelle Rocheleau                     
3600	ED24-072	Vaudreuil--Soulanges	Vaudreuil--Soulanges	Quebec	Québec	1654	52611	68134	194	12	0	83	367	450	84503	1991	N	6102	11.6	79.6	Nick		Discepola	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Gildor Roy                           
3600	ED24-073	Verchères	Verchères	Quebec	Québec	2337	55967	75079	209	11	3	68	156	224	92958	1991	N	17359	31	77.7	Stéphane		Bergeron	Bloc Québécois	Bloc Québécois	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Andrée Lamoureux                     
3600	ED24-074	Verdun--Saint-Henri	Verdun--Saint-Henri	Quebec	Québec	1803	45654	65447	204	9	2	153	647	800	93849	1991	N	6271	13.7	72.5	Raymond		Lavigne	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Marcel Henley                        
3600	ED24-075	Westmount--Ville-Marie	Westmount--Ville-Marie	Quebec	Québec	569	44875	64289	186	8	3	231	724	955	90838	1991	N	19170	42.7	70.7	Lucienne		Robillard	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Claude Longpré                       
3600	ED35-001	Algoma--Manitoulin	Algoma--Manitoulin	Ontario	Ontario	203	33427	54727	199	15	1	90	245	335	76253	1991	N	5457	16.3	61.5	Brent		St. Denis	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Craege McQuarrie                     
3600	ED35-002	Barrie--Simcoe--Bradford	Barrie--Simcoe--Bradford	Ontario	Ontario	275	54160	85045	252	11	3	97	269	366	102097	1991	N	7507	13.9	64	Aileen		Carroll	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Carol Forde                         
3600	ED35-003	Beaches--East York	Beaches--East York	Ontario	Ontario	296	45572	68127	202	12	0	76	207	283	104346	1991	N	11114	24.4	67.3	Maria		Minna	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Lois Forrest                       
3600	ED35-004	Bramalea--Gore--Malton	Bramalea--Gore--Malton	Ontario	Ontario	354	40833	67510	195	8	0	37	190	227	103589	1991	N	8278	20.3	61	Gurbax		Malhi	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Judith McArthur                      
3600	ED35-005	Brampton Centre	Brampton-Centre	Ontario	Ontario	303	38103	63673	182	7	1	43	118	161	100431	1991	N	7798	20.5	60.3	Sarkis		Assadourian	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Terry Rosehart                      
3600	ED35-006	Brampton West--Mississauga	Brampton-Ouest--Mississauga	Ontario	Ontario	268	45505	74885	211	7	1	39	400	439	93798	1991	N	18850	41.4	61.1	Colleen		Beaumier	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Brown                         
3600	ED35-007	Brant	Brant	Ontario	Ontario	314	45543	72647	211	11	1	83	395	478	101730	1991	N	13689	30.1	63.1	Jane		Stewart	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Denys Jones                         
3600	ED35-008	Broadview--Greenwood	Broadview--Greenwood	Ontario	Ontario	435	42423	62943	180	9	0	81	482	563	99225	1991	N	7205	17	68.1	Dennis		Mills	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Barbara Diakopoulou                   
3600	ED35-009	Bruce--Grey	Bruce--Grey	Ontario	Ontario	218	48642	71052	208	14	7	92	420	512	96224	1991	N	1735	3.6	68.8	Ovid	L.	Jackson	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	William Twaddle                       
3600	ED35-010	Burlington	Burlington	Ontario	Ontario	255	49961	71725	226	9	5	73	344	417	96779	1991	N	5698	11.4	70	Paddy		Torsney	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Gordon Goodrow                       
3600	ED35-011	Cambridge	Cambridge	Ontario	Ontario	254	48100	74659	215	9	2	69	264	333	105581	1991	N	6906	14.4	64.8	Janko		Peric	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Ines Sousa-Batista                 
3600	ED35-012	Davenport	Davenport	Ontario	Ontario	433	26108	42558	143	6	1	39	220	259	101785	1991	N	12388	47.4	62.4	Charles		Caccia	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Heather Kilgour                       
3600	ED35-013	Don Valley East	Don Valley-Est	Ontario	Ontario	275	42898	65438	189	8	1	36	297	333	107421	1991	N	16784	39.1	66	David		Collenette	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Urma Ellis                         
3600	ED35-014	Don Valley West	Don Valley-Ouest	Ontario	Ontario	227	49501	68824	197	9	0	71	390	461	103026	1991	N	11163	22.6	72.3	John		Godfrey	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Azim Ramji                         
3600	ED35-015	Dufferin--Peel--Wellington--Grey	Dufferin--Peel--Wellington--Grey	Ontario	Ontario	231	49161	73860	204	11	2	53	340	393	98460	1991	N	6197	12.6	66.9	Murray		Calder	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Hilda Pincoe                        
3600	ED35-016	Durham	Durham	Ontario	Ontario	188	45864	71792	200	9	1	41	240	281	91254	1991	N	6819	14.9	64.1	Alex		Shepherd	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Ted Rytwinski                     
3600	ED35-017	Eglinton--Lawrence	Eglinton--Lawrence	Ontario	Ontario	320	43861	65945	187	8	0	63	316	379	103242	1991	N	16008	36.5	67	Joseph		Volpe	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Calabretta                    
3600	ED35-018	Elgin--Middlesex--London	Elgin--Middlesex--London	Ontario	Ontario	261	44739	69962	215	13	2	75	242	317	96665	1991	N	6391	14.3	64.3	Gar		Knutson	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Tom Nesbitt                       
3600	ED35-019	Erie--Lincoln	Erie--Lincoln	Ontario	Ontario	273	40952	65035	197	13	1	67	186	253	91119	1991	N	4754	11.6	63.4	John		Maloney	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Thomas Christoff                     
3600	ED35-020	Essex	Essex	Ontario	Ontario	251	47863	76573	221	11	3	37	164	201	99263	1991	N	7872	16.4	62.8	Susan		Whelan	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Margaret Woltz                         
3600	ED35-021	Etobicoke Centre	Etobicoke-Centre	Ontario	Ontario	321	50123	70301	217	9	1	44	336	380	102526	1991	N	16322	32.6	71.8	Allan		Rock	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Crawford Murphy                        
3600	ED35-022	Etobicoke--Lakeshore	Etobicoke--Lakeshore	Ontario	Ontario	323	45828	68225	208	9	1	51	424	475	103438	1991	N	10671	23.3	67.6	Jean		Augustine	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Lorenzo Policelli                     
3600	ED35-023	Etobicoke North	Etobicoke-Nord	Ontario	Ontario	286	35957	59291	173	7	0	35	98	133	104029	1991	N	16639	46.3	61.1	Roy		Cullen	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Micky Mahabir                       
3600	ED35-024	Glengarry--Prescott--Russell	Glengarry--Prescott--Russell	Ontario	Ontario	598	48607	71639	191	11	8	111	328	439	92158	1991	N	28877	59.4	68.7	Don		Boudria	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Murielle Lanthier                      
3600	ED35-025	Carleton--Gloucester	Carleton--Gloucester	Ontario	Ontario	338	50650	68590	203	10	1	405	297	702	91859	1991	N	19902	39.3	74.3	Eugène		Bellemare	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Maurice Villeneuve                    
3600	ED35-026	Guelph--Wellington	Guelph--Wellington	Ontario	Ontario	357	52381	79141	234	10	4	109	313	422	102610	1991	N	13844	26.4	66.6	Brenda		Chamberlain	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Jeff Kane                          
3600	ED35-027	Haldimand--Norfolk--Brant	Haldimand--Norfolk--Brant	Ontario	Ontario	227	46248	70671	212	12	3	67	218	285	95652	1991	N	8495	18.4	65.8	Bob		Speller	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Cynthia Stuart                        
3600	ED35-028	Halton	Halton	Ontario	Ontario	244	55068	81616	226	11	1	92	238	330	100335	1991	N	12239	22.2	67.8	Julian		Reed	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Kenneth Frey                          
3600	ED35-029	Hamilton East	Hamilton-Est	Ontario	Ontario	353	34338	61662	186	7	1	90	284	374	98567	1991	N	10121	29.5	56.3	Sheila		Copps	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Irene Stayshyn                      
3600	ED35-030	Hamilton Mountain	Hamilton Mountain	Ontario	Ontario	397	46119	73135	209	9	2	84	276	360	98477	1991	N	12251	26.6	63.6	Beth		Phinney	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	William McDiarmid                     
3600	ED35-031	Hamilton West	Hamilton-Ouest	Ontario	Ontario	350	41887	68255	213	10	5	107	397	504	101471	1991	N	13303	31.8	61.9	Stan		Keyes	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Georgina Lupton                        
3600	ED35-032	Hastings--Frontenac--Lennox and Addington	Hastings--Frontenac--Lennox and Addington	Ontario	Ontario	185	46620	69076	214	9	4	101	228	329	90424	1991	N	6172	13.2	67.8	Larry		McCormick	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Irene Backholm                      
3600	ED35-033	Huron--Bruce	Huron--Bruce	Ontario	Ontario	213	47206	67361	206	8	5	79	191	270	94731	1991	N	14315	30.3	70.4	Paul		Steckle	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Arthur Bolton                        
3600	ED35-034	Kenora--Rainy River	Kenora--Rainy River	Ontario	Ontario	189	33587	55764	193	11	1	132	295	427	76320	1991	N	4302	12.8	60.6	Bob		Nault	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Gerry Ouellette                     
3600	ED35-035	Kent--Essex	Kent--Essex	Ontario	Ontario	300	42731	72624	218	10	2	73	194	267	102125	1991	N	12510	29.3	59.3	Jerry		Pickard	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Jim Stokes                        
3600	ED35-036	Kingston and the Islands	Kingston et les Îles	Ontario	Ontario	239	51775	82869	251	12	3	374	436	810	106780	1991	N	14336	27.7	62.8	Peter		Milliken	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	James Keenleyside                   
3600	ED35-037	Kitchener Centre	Kitchener-Centre	Ontario	Ontario	301	48102	75224	207	10	1	68	276	344	107181	1991	N	12129	25.2	64.3	Karen		Redman	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Anton Weiss                         
3600	ED35-038	Kitchener--Waterloo	Kitchener--Waterloo	Ontario	Ontario	381	52629	84655	256	11	0	101	279	380	102643	1991	N	13498	25.6	62.6	Andrew		Telegdi	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Beverly Adams                         
3600	ED35-039	Lambton--Kent--Middlesex	Lambton--Kent--Middlesex	Ontario	Ontario	232	45751	70122	213	11	1	58	199	257	96182	1991	N	8553	18.7	65.6	Rose-Marie		Ur	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Keith Campbell                      
3600	ED35-040	Lanark--Carleton	Lanark--Carleton	Ontario	Ontario	232	62113	86899	232	12	3	175	322	497	106794	1991	N	11386	18.3	71.7	Ian		Murray	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Pam Armstrong                     
3600	ED35-041	Leeds--Grenville	Leeds--Grenville	Ontario	Ontario	223	48454	69623	207	12	3	97	341	438	90235	1991	N	3487	7.2	69.9	Joe		Jordan	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Barbara Mills                         
3600	ED35-042	London North Centre	London-Centre-Nord	Ontario	Ontario	285	46192	77263	226	10	1	147	286	433	102470	1991	N	15819	34.2	60.2	Joe		Fontana	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Luty                          
3600	ED35-043	London--Fanshawe	London--Fanshawe	Ontario	Ontario	299	40030	68687	191	10	0	86	194	280	97152	1991	N	13659	34.1	58.7	Pat		O'Brien	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Tom Lawson                        
3600	ED35-044	London West	London-Ouest	Ontario	Ontario	263	50893	74991	223	8	4	104	325	429	101116	1991	N	13752	27	68.2	Sue		Barnes	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Gordon Wainman                       
3600	ED35-045	Markham	Markham	Ontario	Ontario	387	45748	68366	177	7	1	44	242	286	104430	1991	N	3639	8	67.5	Jim		Jones	Progressive Conservative	Progressiste-Conservateur	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Javed Akbar                         
3600	ED35-046	Mississauga Centre	Mississauga-Centre	Ontario	Ontario	323	39792	65451	188	8	1	29	278	307	98140	1991	N	19832	49.8	61.3	Carolyn		Parrish	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Helen Pogor                         
3600	ED35-047	Mississauga East	Mississauga-Est	Ontario	Ontario	291	39667	61934	185	7	1	25	119	144	103261	1991	N	15928	40.2	64.5	Albina		Guarnieri	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Anna Abbruscato                    
3600	ED35-048	Mississauga South	Mississauga-Sud	Ontario	Ontario	190	42462	64726	193	8	2	41	467	508	99333	1991	N	11130	26.2	65.9	Paul		Szabo	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Margaret Dunn                          
3600	ED35-049	Mississauga West	Mississauga-Ouest	Ontario	Ontario	255	49988	77481	228	8	1	61	199	260	99281	1991	N	21438	42.9	64.8	Steve		Mahoney	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Louis Robitaille                    
3600	ED35-050	Nepean--Carleton	Nepean--Carleton	Ontario	Ontario	256	58128	77452	214	11	1	238	352	590	99709	1991	N	13033	22.4	75.4	David		Pratt	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Marion Mayman                        
3600	ED35-051	Niagara Centre	Niagara-Centre	Ontario	Ontario	365	48526	75052	222	11	2	106	272	378	99869	1991	N	12062	24.9	65.1	Gib		Parent	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Jackie Burwell                       
3600	ED35-052	Niagara Falls	Niagara Falls	Ontario	Ontario	355	41369	65649	192	10	2	79	301	380	91260	1991	N	4882	11.8	63.6	Gary		Pillitteri	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mike Montagano                     
3600	ED35-053	Nickel Belt	Nickel Belt	Ontario	Ontario	207	39892	58885	184	13	0	107	169	276	78439	1991	N	6134	15.4	68.1	Ray		Bonin	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Elizabeth Rutchinski                    
3600	ED35-054	Nipissing	Nipissing	Ontario	Ontario	231	35122	55422	170	9	0	235	309	544	76544	1991	N	12396	35.3	63.8	Bob		Wood	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Cliff Dunn                          
3600	ED35-055	Northumberland	Northumberland	Ontario	Ontario	243	46275	71459	184	5	7	296	211	507	95132	1991	N	9724	21	65.1	Christine		Stewart	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Winnifred Platt                         
3600	ED35-056	Oak Ridges	Oak Ridges	Ontario	Ontario	252	50053	78324	217	8	2	39	187	226	102118	1991	N	15162	30.3	64.2	Bryon		Wilfert	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Michael Kennedy                       
3600	ED35-057	Oakville	Oakville	Ontario	Ontario	279	51353	70871	203	9	2	69	477	546	100833	1991	N	9014	17.6	72.9	Bonnie		Brown	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Robert Hitchcox                      
3600	ED35-058	Oshawa	Oshawa	Ontario	Ontario	275	42221	72556	204	8	0	73	245	318	105405	1991	N	3951	9.4	58.6	Ivan	B.	Grose	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Moira Ste. Marie                    
3600	ED35-059	Ottawa Centre	Ottawa-Centre	Ontario	Ontario	533	57500	82633	256	10	4	499	643	1142	106562	1991	N	12341	21.5	70.2	Mac		Harb	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Marjorie Hansen                        
3600	ED35-060	Ottawa South	Ottawa-Sud	Ontario	Ontario	382	53764	74859	216	10	2	400	564	964	107915	1991	N	23203	43.2	72.3	John		Manley	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Barbara Reinhardus                    
3600	ED35-061	Ottawa--Vanier	Ottawa--Vanier	Ontario	Ontario	588	49662	75179	230	9	8	607	944	1551	102795	1991	N	23974	48.3	66.8	Mauril		Bélanger	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Jean Coughlan                      
3600	ED35-062	Ottawa West--Nepean	Ottawa-Ouest--Nepean	Ontario	Ontario	362	54634	75696	231	11	2	261	498	759	107336	1991	N	17910	32.8	72.7	Marlene		Catterall	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Marjorie Daechsel                      
3600	ED35-063	Oxford	Oxford	Ontario	Ontario	227	45255	67955	198	10	3	58	263	321	92888	1991	N	1575	3.5	66.9	John		Finlay	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Audrey Schultz                       
3600	ED35-064	Parkdale--High Park	Parkdale--High Park	Ontario	Ontario	381	42869	62999	185	8	1	87	188	275	104159	1991	N	11930	27.8	68.7	Sarmite		Bulte	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Michael Choma                         
3600	ED35-065	Parry Sound--Muskoka	Parry Sound--Muskoka	Ontario	Ontario	135	42678	61951	201	15	4	89	862	951	79179	1991	N	6317	14.8	69.1	Andy		Mitchell	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Michael Greaves                       
3600	ED35-066	Perth--Middlesex	Perth--Middlesex	Ontario	Ontario	155	44500	66042	202	12	2	55	183	238	91496	1991	N	8510	19.1	67.6	John		Richardson	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Robert Jones                         
3600	ED35-067	Peterborough	Peterborough	Ontario	Ontario	243	54984	82647	236	11	5	124	320	444	107289	1991	N	9835	17.9	66.8	Peter		Adams	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Amy Milburn                       
3600	ED35-068	Pickering--Ajax--Uxbridge	Pickering--Ajax--Uxbridge	Ontario	Ontario	213	49918	75008	209	8	0	43	181	224	101510	1991	N	15201	30.5	66.8	Dan		McTeague	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Joseph Birungi                       
3600	ED35-069	Prince Edward--Hastings	Prince Edward--Hastings	Ontario	Ontario	251	43451	68750	199	10	4	155	457	612	92417	1991	N	13110	30.2	63.6	Lyle		Vanclief	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Joan Guthrie                       
3600	ED35-070	Renfrew--Nipissing--Pembroke	Renfrew--Nipissing--Pembroke	Ontario	Ontario	267	48617	71534	206	9	2	275	274	549	93066	1991	N	6534	13.4	68.3	Hec		Clouthier	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	John Bromley                       
3600	ED35-071	Sarnia--Lambton	Sarnia--Lambton	Ontario	Ontario	195	41168	63419	180	12	2	110	346	456	92049	1991	N	9322	22.6	65.2	Roger		Gallaway	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary O'Bradovic                    
3600	ED35-072	Sault Ste. Marie	Sault Ste. Marie	Ontario	Ontario	226	37919	57255	174	7	4	78	284	362	81476	1991	N	6588	17.4	66.6	Carmen		Provenzano	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Phil Lemay                         
3600	ED35-073	Scarborough--Agincourt	Scarborough--Agincourt	Ontario	Ontario	296	39913	60492	167	9	0	47	243	290	101283	1991	N	18880	47.3	66.5	Jim		Karygiannis	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Jean Pamenter                      
3600	ED35-074	Scarborough Centre	Scarborough-Centre	Ontario	Ontario	295	43886	68258	203	8	1	41	308	349	107373	1991	N	17079	38.9	64.7	John		Cannis	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Ivor Gonsalves                     
3600	ED35-075	Scarborough East	Scarborough-Est	Ontario	Ontario	243	42451	65882	191	8	1	64	181	245	103134	1991	N	14768	34.8	64.8	John	N.	McKay	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Heather Howes                         
3600	ED35-076	Scarborough--Rouge River	Scarborough--Rouge River	Ontario	Ontario	267	38285	62053	173	8	0	38	268	306	111257	1991	N	24272	63.4	62.1	Derek		Lee	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Sheila Churchmuch                    
3600	ED35-077	Scarborough Southwest	Scarborough-Sud-Ouest	Ontario	Ontario	273	38714	61932	200	8	0	49	282	331	101551	1991	N	12757	33	63	Tom		Wappel	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mary Pimblett                      
3600	ED35-078	Simcoe--Grey	Simcoe--Grey	Ontario	Ontario	313	50824	78191	214	12	1	171	297	468	99584	1991	N	481	0.9	65.4	Paul		Bonwick	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Don Kelly                         
3600	ED35-079	Simcoe North	Simcoe-Nord	Ontario	Ontario	273	51306	77132	223	7	2	106	401	507	98440	1991	N	8412	16.4	66.9	Paul		DeVillers	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Ronald Stanton                       
3600	ED35-080	St. Catharines	St. Catharines	Ontario	Ontario	272	48511	74484	210	9	0	119	303	422	105299	1991	N	6052	12.5	65.5	Walt		Lastewka	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Donna Cole                          
3600	ED35-081	St. Paul's	St. Paul's	Ontario	Ontario	322	48636	70843	219	9	0	88	589	677	100537	1991	N	14869	30.6	69.1	Carolyn		Bennett	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Marsha Slivka                        
3600	ED35-082	Stoney Creek	Stoney Creek	Ontario	Ontario	393	47525	72886	202	9	3	56	253	309	98198	1991	N	13540	28.5	65.7	Tony		Valeri	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Barbara Jones                         
3600	ED35-083	Stormont--Dundas	Stormont--Dundas	Ontario	Ontario	267	43509	67404	204	10	6	84	324	408	92846	1991	N	13912	32	64.9	Bob		Kilger	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Gérald Samson                        
3600	ED35-084	Sudbury	Sudbury	Ontario	Ontario	412	40100	64806	189	9	1	95	260	355	87692	1991	N	13752	34.3	62.5	Diane		Marleau	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	J. Welsh                         
3600	ED35-085	Thornhill	Thornhill	Ontario	Ontario	322	43639	65372	195	8	1	33	313	346	95291	1991	N	14230	32.6	67.2	Elinor		Caplan	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Frances Romano                        
